id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
71183,7e-06,aris,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,24,4,0,DoS,1
80748,0.66769,tcp,http,FIN,10,8,784,1530,25.460918,62,252,8459.015625,16043.37402,2,2,74.187778,74.72357,3542.528901,116.664937,255,479331281,1218783432,255,0.166214,0.089553,0.076661,78,191,1,335,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
36204,0.036118,udp,-,CON,4,4,528,304,193.809177,31,29,87712.5,50501.13281,0,0,6.666333,7.343333,9.41277,10.380799,0,0,0,0,0.0,0.0,0.0,132,76,0,0,11,0,4,1,1,3,0,0,0,5,10,0,Normal,0
36969,0.001023,udp,dns,CON,2,2,132,164,2932.551349,31,29,516129.0313,641251.25,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,6,0,6,1,1,1,0,0,0,1,1,0,Normal,0
21430,0.001079,udp,dns,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.003,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,2,0,0,0,4,1,0,Normal,0
94994,0.185685,tcp,-,FIN,10,6,602,268,80.781972,254,252,23351.375,9650.75293,2,1,19.077889,35.806,1003.182247,59.81918,255,1917012278,1090191872,255,0.051688,0.006646,0.045042,60,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
93739,0.611848,tcp,-,FIN,10,6,588,268,24.515893,254,252,6929.825684,2928.832031,2,1,64.640333,105.452,3184.860991,151.736609,255,1522430500,800542921,255,0.159514,0.08458,0.074934,59,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
120360,2.441695,tcp,-,FIN,28,24,3566,3148,20.88713,254,252,11267.58301,9884.936523,10,10,90.42874,103.566219,4569.524508,139.725328,255,2540348167,3865679964,255,0.118273,0.059663,0.05861,127,131,0,0,6,1,1,1,1,3,0,0,0,2,1,0,DoS,1
20847,0.001063,udp,dns,CON,2,2,146,178,2822.201463,31,29,549388.5625,669802.5,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,2,2,1,6,0,0,0,5,2,0,Normal,0
60636,1.951601,tcp,http,FIN,12,28,880,29298,19.983593,62,252,3308.053223,115810.5547,2,11,177.41827,70.206889,13970.49631,0.0,255,239915995,3939319391,255,0.102107,0.055442,0.046665,73,1046,1,13824,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1
32517,0.027807,tcp,smtp,FIN,54,40,37938,3276,3344.481706,31,29,10712699.0,919193.0625,19,8,0.528173,0.698308,32.829354,1.213163,255,2940893988,796476650,255,0.000714,0.00057,0.000144,703,82,0,0,1,0,2,1,1,3,0,0,0,2,1,0,Normal,0
76642,1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,24,0,0,0,2,1,0,Reconnaissance,1
74218,0.698698,tcp,http,FIN,10,8,800,1078,24.33097,62,252,8243.905273,10808.67578,2,2,77.633111,87.41957,4100.567713,158.221422,255,1022940224,3321169136,255,0.144874,0.085838,0.059036,80,135,1,137,3,1,2,1,1,3,0,0,1,1,4,0,Normal,0
47466,1.134242,tcp,-,FIN,32,116,1632,132818,129.601965,62,252,11151.05859,928718.875,6,56,36.588451,9.798861,1785.355827,935.456777,255,1725108380,1518555104,255,0.050695,0.006276,0.044419,51,1145,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
33502,0.005005,tcp,-,FIN,18,18,4320,2456,6993.006771,31,29,6521478.5,3708291.5,7,7,0.275118,0.262941,13.649342,0.341126,255,153973413,157295806,255,0.000657,0.000531,0.000126,240,136,0,0,7,0,2,1,1,2,0,0,0,2,5,0,Normal,0
67752,1.426553,tcp,-,FIN,10,8,994,354,11.916837,254,252,5019.091309,1738.456299,2,1,148.090444,187.388578,8764.713978,239.262125,255,4257836319,463916695,255,0.251233,0.114832,0.136401,99,44,0,0,2,1,1,1,1,1,0,0,0,4,1,0,Normal,0
50706,0.752046,tcp,-,FIN,12,8,4678,354,25.264412,254,252,45624.87109,3297.670654,3,1,66.449725,101.48943,4162.66322,183.655078,255,3858207745,130773817,255,0.099263,0.041616,0.057647,390,44,0,0,3,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
101029,1e-06,udp,dns,INT,2,0,192,0,1000000.003,62,0,768000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,96,0,0,0,2,2,3,3,3,3,0,0,0,3,2,0,DoS,1
80486,5.788526,tcp,-,FIN,36,34,6102,3892,11.920133,254,252,8199.668945,5221.36377,13,13,165.386453,172.34575,8561.040438,249.950547,255,3835852222,201002858,255,0.158826,0.057902,0.100924,170,114,0,0,4,1,2,1,1,4,0,0,0,2,4,0,Exploits,1
32067,0.001028,udp,dns,CON,2,2,146,178,2918.287859,31,29,568093.375,692607.0,0,0,0.008,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,2,1,2,0,0,0,8,4,0,Normal,0
163456,3.3e-05,udp,dns,INT,2,0,114,0,30303.03007,254,0,13818182.0,0.0,0,0,0.033,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,13,13,13,16,0,0,0,13,16,0,Generic,1
119448,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,Fuzzers,1
80565,1.192999,tcp,http,FIN,10,10,824,1176,15.92625,62,252,4975.695801,7101.430664,2,2,132.555444,119.340336,7384.587341,219.976781,255,3293814998,3096272177,255,0.177142,0.095918,0.081224,82,118,1,204,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
158032,1.297091,tcp,http,FIN,10,10,820,1384,14.648163,62,252,4551.723633,7684.888672,2,2,144.121222,134.957328,8221.33864,220.024937,255,1331309125,1857858320,255,0.172627,0.081718,0.090909,82,138,1,247,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
16059,0.004608,udp,-,CON,4,4,568,320,1519.097168,31,29,739583.3125,416666.6563,0,0,1.184333,1.038,1.667831,1.458761,0,0,0,0,0.0,0.0,0.0,142,80,0,0,7,0,5,1,1,4,0,0,0,3,8,0,Normal,0
7448,3e-06,qnx,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,12,5,0,DoS,1
59840,0.278672,tcp,-,FIN,10,18,450,17624,96.888094,62,252,11626.57129,477837.7188,1,7,30.963556,14.134764,1942.146803,1260.426124,255,2862371439,485616954,255,0.054428,0.03757,0.016858,45,979,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
68220,0.493281,tcp,-,FIN,10,6,534,268,30.408631,254,252,7800.827637,3632.817871,2,1,51.436333,89.288797,2731.451766,124.378109,255,1873944046,3055937616,255,0.08171,0.046836,0.034874,53,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
30747,0.00156,udp,-,CON,4,4,520,304,4487.179475,31,29,2000000.0,1169230.75,0,0,0.401,0.191667,0.561443,0.265399,0,0,0,0,0.0,0.0,0.0,130,76,0,0,10,0,3,1,1,3,0,0,0,6,6,0,Normal,0
10420,0.035193,tcp,-,FIN,122,126,7816,15092,7018.44117,31,29,1762168.625,3403631.5,30,32,0.303052,0.277392,19.151294,16.234597,255,2411736500,2412680540,255,0.000631,0.000518,0.000113,64,120,0,0,4,0,2,1,1,1,0,0,0,4,4,0,Normal,0
58100,0.747164,tcp,ftp-data,FIN,8,8,364,508,20.075913,62,252,3415.582031,4764.683594,1,2,106.737712,91.39443,6597.791499,177.524766,255,1457714590,95303714,255,0.164511,0.092646,0.071865,46,64,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
2574,0.031,tcp,-,FIN,122,126,7816,15132,7967.742066,31,29,2000516.125,3874064.5,30,32,0.281294,0.243552,16.727889,14.093318,255,1282200084,1283207760,255,0.000722,0.000553,0.000169,64,120,0,0,14,0,2,1,1,3,0,0,0,4,6,0,Normal,0
128439,4e-06,cphb,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Generic,1
157666,4e-06,udp,-,INT,2,0,1242,0,250000.0006,254,0,1242000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,621,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,DoS,1
46456,0.450393,tcp,-,CON,6,2,978,86,15.541983,62,252,14476.24609,763.777405,2,1,90.0786,0.005,4524.031943,0.0,255,3042695271,2061009880,255,0.247,0.171848,0.075152,163,43,0,0,4,3,1,1,1,4,0,0,0,2,4,0,Normal,0
95583,1.311498,tcp,pop3,FIN,28,72,1304,73154,75.486197,62,252,7673.66748,440034.2188,7,34,48.573999,17.837916,2498.163262,1446.643089,255,120874087,612573865,255,0.068567,0.044357,0.02421,47,1016,0,0,1,1,2,1,1,5,0,0,0,1,1,0,Exploits,1
69244,1.087831,tcp,-,FIN,12,8,988,730,17.465948,254,252,6662.799316,4699.259277,3,2,98.89373,136.923,5455.026476,200.315812,255,1247063681,1088256171,255,0.190966,0.110208,0.080758,82,91,0,0,5,1,1,1,1,2,0,0,0,1,5,0,Fuzzers,1
41399,1.2e-05,udp,-,INT,2,0,2050,0,83333.33039,254,0,683333312.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1025,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Normal,0
28418,0.00417,tcp,ftp-data,FIN,8,12,424,8824,4556.35482,31,29,711750.5625,15518465.0,1,4,0.549571,0.333455,33.36862,19.509581,255,528624365,537713554,255,0.000631,0.000498,0.000133,53,735,0,0,5,0,2,1,1,2,0,0,0,7,2,0,Normal,0
174213,1.376047,tcp,-,FIN,10,8,564,354,12.354229,254,252,2953.387451,1802.264038,2,1,150.646778,185.316578,10627.31332,279.285094,255,165243160,4015339819,255,0.135365,0.07883,0.056535,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
53683,1e-05,ptp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,2,2,2,2,0,0,0,7,11,0,DoS,1
82675,2.270055,tcp,pop3,FIN,34,118,1560,132922,66.51821,62,252,5339.077637,464468.0313,7,57,68.789545,18.894102,3455.736736,1782.431693,255,1872022116,3612867432,255,0.09826,0.058711,0.039549,46,1126,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
57479,1.338147,tcp,-,FIN,14,8,1146,746,15.693343,254,252,6367.013184,3903.905762,3,2,102.934387,177.006859,6064.993225,271.590438,255,1297366501,4214456261,255,0.136459,0.075397,0.061062,82,93,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
163276,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,11,11,11,28,0,0,0,11,27,0,Generic,1
4742,0.863716,tcp,-,FIN,10,8,564,354,19.682395,254,252,4705.250488,2871.314209,2,1,94.462333,110.721289,7025.826928,159.943469,255,1752600686,3174397228,255,0.149406,0.088658,0.060748,56,44,0,0,1,1,8,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49718,0.687975,tcp,-,FIN,12,8,1162,714,27.617283,254,252,12395.79981,7267.706055,3,2,58.97191,89.691289,3378.49681,115.583461,255,1811246593,4281072697,255,0.104625,0.060128,0.044497,97,89,0,0,3,1,11,1,1,3,0,0,0,1,3,0,Fuzzers,1
130080,3.808235,tcp,ftp,FIN,22,24,1154,1726,11.816498,62,252,2314.983154,3476.67627,7,9,181.34453,162.257523,10149.38604,10195.34994,255,3599460403,1454771761,255,0.14402,0.075633,0.068387,52,72,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
99183,0.498971,tcp,-,FIN,10,6,586,268,30.061868,254,252,8465.421875,3591.391113,2,1,50.369111,94.497,3105.291612,149.402062,255,3310095224,1089650837,255,0.083896,0.026483,0.057413,59,45,0,0,1,1,30,1,1,1,0,0,0,1,1,0,DoS,1
43897,0.447611,tcp,-,FIN,10,6,690,268,33.51124,254,252,11098.92285,4003.476074,2,1,46.847778,75.255398,2305.758888,105.806195,255,3884975345,3254134120,255,0.136243,0.071331,0.064912,69,45,0,0,6,1,2,2,2,6,0,0,0,2,6,0,Normal,0
121615,1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
99705,9e-06,secure-vmtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Analysis,1
42052,1.231982,tcp,ftp,FIN,14,12,786,682,20.292504,254,252,4740.329102,4064.994385,4,4,102.643999,104.972727,5392.941877,133.123547,255,2879984909,2465948362,255,0.123878,0.077273,0.046605,56,57,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Normal,0
54038,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,3,1,1,2,0,0,0,27,2,0,DoS,1
35667,0.032619,tcp,ftp,FIN,52,54,2934,3742,3218.982853,31,29,705846.3125,900824.6875,11,15,0.633412,0.605792,50.715815,1.301735,255,2671818171,527430565,255,0.000641,0.000505,0.000136,56,69,0,0,1,0,2,1,1,2,1,1,0,5,1,0,Normal,0
68282,0.701798,tcp,http,FIN,10,10,840,1390,27.073317,62,252,8617.864258,14260.51367,2,2,77.977556,69.507219,4865.225025,120.265187,255,2449452391,2006299690,255,0.116944,0.056795,0.060149,84,139,1,167,6,1,3,4,2,5,0,0,4,4,5,0,Normal,0
67426,1.227853,tcp,-,FIN,60,14,68023,612,59.453374,254,252,435817.6563,3707.284424,27,1,20.811067,79.666922,1973.449244,100.487516,255,4104923869,3454765117,255,0.266381,0.139244,0.127137,1134,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
45126,2.002442,tcp,ftp,FIN,14,12,756,682,12.484757,254,252,2804.575684,2500.946533,4,4,147.772764,173.735094,7935.5996,208.387406,255,1521163861,1070512335,255,0.199627,0.091346,0.108281,54,57,0,0,2,1,2,1,1,1,0,0,0,2,2,0,Fuzzers,1
123835,9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Exploits,1
34782,0.000962,udp,dns,CON,2,2,146,178,3118.503148,31,29,607068.625,740124.75,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,2,0,0,0,3,3,0,Normal,0
69241,5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,15,6,9,1,1,15,0,0,0,9,15,0,Normal,0
149785,0.239333,tcp,http,FIN,10,14,802,10676,96.100411,62,252,24133.73828,331387.6563,2,5,26.592556,17.807538,1287.829128,1517.451992,255,3386057388,3584849756,255,0.050647,0.006716,0.043931,80,763,1,4801,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
11506,0.00624,tcp,ssh,FIN,32,26,3728,5578,9134.61536,31,29,4630769.0,6876923.0,7,7,0.215172,0.22148,12.102804,0.348356,255,1116674447,1116962332,255,0.000697,0.000573,0.000124,117,215,0,0,1,0,4,1,1,1,0,0,0,2,2,0,Normal,0
132660,0.274057,tcp,http,FIN,10,8,796,1448,62.030891,62,252,20929.95313,36985.00781,2,2,30.450778,37.85857,1497.655447,55.117441,255,131550672,3076710103,255,0.053766,0.008328,0.045438,80,181,1,322,1,1,1,1,1,1,0,0,1,1,2,0,Exploits,1
30722,0.38488,tcp,-,FIN,16,18,1540,1644,85.741009,31,29,30014.54883,32280.19141,4,4,25.636666,22.613,1525.317699,49.854543,255,2717551532,2747818242,255,0.000882,0.000456,0.000426,96,91,0,0,15,0,5,5,1,5,0,0,0,9,12,0,Normal,0
135382,1.273794,tcp,-,FIN,10,8,564,354,13.345956,254,252,3190.46875,1946.939575,2,1,136.574889,173.419859,9322.259982,247.50225,255,4037696269,3821230332,255,0.119812,0.059846,0.059966,56,44,0,0,5,1,1,1,1,5,0,0,0,1,8,0,Reconnaissance,1
116760,1.28182,tcp,ftp,FIN,22,22,1162,1646,33.54605,62,252,6927.649414,9811.049805,7,9,61.039046,60.044335,3252.901912,3779.493851,255,4288085142,1980773671,255,0.05284,0.007374,0.045466,53,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
97183,1.124634,tcp,http,FIN,10,10,838,1476,16.894385,62,252,5370.63623,9453.742188,2,2,124.855111,117.278555,7897.164991,180.763375,255,1611694188,2982360390,255,0.104168,0.069119,0.035049,84,148,1,271,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
4164,0.004279,tcp,http,FIN,8,10,1052,824,3972.890659,31,29,1721897.5,1387240.0,2,2,0.559714,0.416,36.189866,0.707815,255,1567492383,3713930777,255,0.000671,0.00053,0.000141,132,82,1,83,1,0,8,1,1,2,0,0,1,7,2,0,Normal,0
23301,0.144133,udp,-,CON,4,4,520,304,48.566254,31,29,21646.67383,12654.97852,0,0,25.003334,34.012332,35.35298,48.093633,0,0,0,0,0.0,0.0,0.0,130,76,0,0,6,0,7,1,1,4,0,0,0,8,17,0,Normal,0
114120,0.178698,tcp,http,FIN,10,6,806,268,83.940501,254,252,32501.76172,10028.0918,2,1,18.654111,34.409801,1001.839529,60.454426,255,758337068,3309467161,255,0.051165,0.00664,0.044525,81,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Reconnaissance,1
53523,0.559993,tcp,-,FIN,10,6,756,268,26.786048,254,252,9728.692383,3200.039795,2,1,62.117444,105.732203,3411.210031,178.817484,255,665849225,1794473121,255,0.089327,0.031328,0.057999,76,45,0,0,4,1,2,1,1,1,0,0,0,1,10,0,Fuzzers,1
16510,0.022315,tcp,smtp,FIN,54,40,37914,3276,4167.600408,31,29,13340623.0,1145417.875,19,8,0.414604,0.557385,22.81627,1.029029,255,2277178842,2274458984,255,0.000707,0.000569,0.000138,702,82,0,0,1,0,3,1,1,2,0,0,0,5,1,0,Normal,0
27236,0.095129,tcp,-,FIN,22,24,2054,2478,473.041879,31,29,164912.9063,199728.7969,6,6,4.512667,4.110956,405.181661,386.642371,255,170077820,170366559,255,0.000682,0.000558,0.000124,93,103,0,0,2,0,2,1,1,3,0,0,0,2,3,0,Normal,0
80294,1.112115,tcp,-,FIN,10,8,534,354,15.286189,254,252,3460.07373,2229.985107,2,1,123.133111,146.404281,6633.14518,218.371359,255,214683594,200343593,255,0.208937,0.087276,0.121661,53,44,0,0,1,1,1,1,1,1,0,0,0,25,1,0,Normal,0
68626,0.633723,tcp,-,FIN,10,6,2516,268,23.669647,254,252,28592.93359,2827.733887,2,1,66.983333,111.318797,3374.154839,151.447125,255,1388939979,959890662,255,0.153148,0.077124,0.076024,252,45,0,0,4,1,1,1,1,5,0,0,0,2,5,0,Normal,0
70666,0.362829,tcp,-,FIN,10,6,588,268,41.341789,254,252,11685.94531,4938.96582,2,1,40.176333,48.823,2151.765622,71.212422,255,4225294808,3085388955,255,0.156789,0.118711,0.038078,59,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
50928,0.901473,tcp,-,FIN,20,8,17286,354,29.950981,254,252,145734.8125,2751.052979,7,1,43.537104,117.500711,3396.946732,177.791984,255,1792215844,2566987675,255,0.169044,0.078965,0.090079,864,44,0,0,8,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
26188,0.001207,udp,dns,CON,2,2,146,178,2485.501255,31,29,483844.25,589892.3125,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,5,1,1,1,0,0,0,1,1,0,Normal,0
63260,0.650249,tcp,-,FIN,10,6,554,268,23.068086,254,252,6139.186523,2755.867432,2,1,65.207333,114.922398,3597.418206,181.230781,255,2155711099,1963409593,255,0.199542,0.075629,0.123913,55,45,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
76470,0.540099,tcp,-,FIN,10,6,534,268,27.772685,254,252,7124.619629,3317.910156,2,1,53.089444,93.844203,2706.255047,134.538234,255,3387136934,4193590450,255,0.146361,0.070869,0.075492,53,45,0,0,3,1,1,1,1,3,0,0,0,2,4,0,Normal,0
61466,0.815944,tcp,-,FIN,8,8,364,1642,18.383614,62,252,3127.665527,14089.20215,1,2,116.563424,103.82257,7299.252377,196.310094,255,1573348197,904618305,255,0.154094,0.088523,0.065571,46,205,0,0,2,1,2,1,1,2,0,0,0,2,2,0,Exploits,1
118807,2.855606,tcp,smtp,FIN,40,24,32486,2016,22.061866,62,252,88734.92969,5412.51123,17,8,73.217283,120.260172,5571.77701,162.447062,255,3610522303,3938807701,255,0.146044,0.089614,0.05643,812,84,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
38974,0.008393,udp,-,CON,4,4,568,320,834.028369,31,29,406052.6563,228762.0625,0,0,2.441,2.282667,3.443611,3.222521,0,0,0,0,0.0,0.0,0.0,142,80,0,0,10,0,6,2,1,7,0,0,0,5,10,0,Normal,0
36772,0.224416,tcp,ftp-data,FIN,8,12,424,8824,84.664194,31,29,13225.43848,288357.3438,1,4,32.013429,20.357455,2100.980564,1662.242265,255,2516853986,2624784155,255,0.000613,0.000481,0.000132,53,735,0,0,3,0,3,1,1,3,0,0,0,5,3,0,Normal,0
23825,1.126874,tcp,-,FIN,12,18,1580,10168,25.73491,31,29,10286.86426,68181.53906,3,5,102.410183,66.253941,9612.324285,7739.515945,255,529197124,2679840111,255,0.000687,0.000551,0.000136,132,565,0,0,12,0,2,1,1,1,0,0,0,1,5,0,Normal,0
147648,1.849812,tcp,ftp,FIN,22,22,1170,1620,23.245605,62,252,4830.76123,6690.409668,7,9,88.086283,85.921665,4483.928768,4993.564653,255,3172272501,3967046605,255,0.082236,0.044726,0.03751,53,74,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits,1
5093,0.043144,tcp,-,FIN,38,40,2438,19266,1784.720983,31,29,440200.2813,3483219.0,7,13,1.156378,1.092154,70.523604,68.783288,255,2532563418,490152801,255,0.000673,0.000547,0.000126,64,482,0,0,8,0,3,1,1,1,0,0,0,3,8,0,Normal,0
102191,0.144663,tcp,-,CON,6,2,986,86,48.388321,62,252,45457.37109,2377.94043,2,1,28.9326,0.003,1776.272938,0.0,255,2110319253,3773010214,255,0.12389,0.060291,0.063599,164,43,0,0,11,3,5,5,1,11,0,0,0,5,11,0,Normal,0
134470,0.840157,tcp,-,FIN,10,8,756,354,20.234314,254,252,6484.502441,2951.829346,2,1,87.418889,109.516141,4935.205777,207.763609,255,2869433330,2914764910,255,0.117763,0.073541,0.044222,76,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
25880,0.004561,tcp,-,FIN,22,14,1470,1728,7673.755691,31,29,2462617.75,2815172.0,5,4,0.21719,0.289692,13.277312,0.390427,255,2468189147,2472720323,255,0.000821,0.00066,0.000161,67,123,0,0,5,0,5,2,1,1,0,0,0,4,7,0,Normal,0
31076,0.027801,tcp,-,FIN,66,68,3926,57474,4784.000647,31,29,1112765.75,16295529.0,7,27,0.422908,0.407119,22.635865,22.285822,255,3023159764,3032491883,255,0.000645,0.00052,0.000125,59,845,0,0,9,0,2,1,1,1,0,0,0,4,3,0,Normal,0
38160,0.001031,udp,dns,CON,2,2,130,162,2909.796171,31,29,504364.6563,628516.0,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,1,1,1,2,0,0,0,1,2,0,Normal,0
2434,0.004508,udp,-,CON,4,4,568,304,1552.795077,31,29,755989.375,404614.0313,0,0,1.225,0.99,1.723928,1.391586,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,2,1,1,4,0,0,0,3,7,0,Normal,0
96842,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,1,1,4,0,0,0,18,4,0,Fuzzers,1
2619,0.00413,tcp,-,FIN,12,12,1064,2260,5569.007557,31,29,1890557.0,4013559.5,4,4,0.345182,0.321182,17.334491,0.390578,255,3050294149,3050589819,255,0.00075,0.000588,0.000162,89,188,0,0,4,0,1,1,1,1,0,0,0,2,7,0,Normal,0
81312,9e-06,udp,-,INT,2,0,244,0,111111.1072,254,0,108444440.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,122,0,0,0,17,2,9,9,1,17,0,0,0,9,17,0,Normal,0
75979,1.532723,tcp,-,FIN,12,10,994,808,13.701106,254,252,4760.155762,3799.773438,3,2,135.872176,161.517891,7325.280693,265.37425,255,51058532,577847451,255,0.192857,0.079054,0.113803,83,81,0,0,4,1,1,2,1,3,0,0,0,2,3,0,Fuzzers,1
50558,0.607393,tcp,http,FIN,10,8,814,1060,27.988468,62,252,9654.375,12222.72852,2,2,67.488111,75.95557,3316.824338,113.822172,255,3167047947,3876904512,255,0.164578,0.075031,0.089547,81,133,1,128,3,1,2,2,1,3,0,0,1,3,3,0,Analysis,1
48431,1.2e-05,cftp,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,6,6,6,6,0,0,0,6,18,0,Exploits,1
168427,7e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,31,2,9,8,1,31,0,0,0,9,31,0,Fuzzers,1
18699,0.001066,udp,dns,CON,2,2,146,178,2814.258996,31,29,547842.4375,667917.4375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,2,0,0,0,4,3,0,Normal,0
